,NAIP Entity ID,State,Agency,Vendor,Map Projection,Projection Zone,Datum,Resolution,Units,Number of Bands,Sensor Type,Project Name,Acquisition Date,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Entity ID
133,M_3711911_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°46'52.52""N","119°43'07.63""W","37°48'51.06""N","119°45'16.85""W","37°48'56.83""N","119°41'07.31""W","37°44'53.93""N","119°40'58.52""W","37°44'48.18""N","119°45'07.83""W",37.7812554,-119.71878600000001,37.814183299999996,-119.75468049999999,37.815786100000004,-119.6853638,37.7483138,-119.68292209999998,37.7467166,-119.752175,M_3711911_SW_11_060_20200805,3000455
134,M_3711912_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°50'37.55""N","119°35'37.54""W","37°52'36.24""N","119°37'46.32""W","37°52'41.73""N","119°33'37.28""W","37°48'38.81""N","119°33'28.88""W","37°48'33.33""N","119°37'37.69""W",37.8437638,-119.59376100000001,37.876733200000004,-119.6295332,37.878258200000005,-119.5603555,37.8107805,-119.55802220000001,37.809258299999996,-119.62713600000001,M_3711912_NW_11_060_20200805,3000457
135,M_3711912_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°46'52.55""N","119°35'37.51""W","37°48'51.24""N","119°37'46.42""W","37°48'56.74""N","119°33'37.10""W","37°44'53.82""N","119°33'28.72""W","37°44'48.33""N","119°37'37.81""W",37.7812638,-119.5937527,37.8142333,-119.62956100000001,37.8157611,-119.5603055,37.7482833,-119.5579777,37.746758299999996,-119.62716929999999,M_3711912_SW_11_060_20200805,3000414
136,M_3711919_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°43'07.60""N","119°39'22.55""W","37°45'06.22""N","119°41'31.57""W","37°45'11.84""N","119°37'22.22""W","37°41'08.93""N","119°37'13.66""W","37°41'03.32""N","119°41'22.77""W",37.7187777,-119.6562638,37.7517277,-119.6921027,37.7532888,-119.6228388,37.6858138,-119.620461,37.6842555,-119.68965829999999,M_3711919_NE_11_060_20200805,3000483
137,M_3711919_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°43'07.52""N","119°43'07.60""W","37°45'06.07""N","119°45'16.83""W","37°45'11.83""N","119°41'07.26""W","37°41'08.93""N","119°40'58.49""W","37°41'03.18""N","119°45'07.84""W",37.7187554,-119.7187777,37.7516861,-119.754675,37.753286100000004,-119.6853499,37.6858138,-119.68291380000001,37.6842166,-119.7521777,M_3711919_NW_11_060_20200805,3000484
138,M_3711919_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°43'07.52""N","119°43'07.60""W","37°45'06.07""N","119°45'16.83""W","37°45'11.83""N","119°41'07.26""W","37°41'08.93""N","119°40'58.49""W","37°41'03.18""N","119°45'07.84""W",37.7187554,-119.7187777,37.7516861,-119.754675,37.753286100000004,-119.6853499,37.6858138,-119.68291380000001,37.6842166,-119.7521777,M_3711919_NW_11_060_20200805,3000484
139,M_3711919_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°39'22.60""N","119°39'22.48""W","37°41'21.22""N","119°41'31.50""W","37°41'26.85""N","119°37'22.12""W","37°37'23.93""N","119°37'13.58""W","37°37'18.32""N","119°41'22.73""W",37.6562777,-119.65624440000002,37.6892277,-119.6920833,37.690791600000004,-119.62281100000001,37.6233138,-119.6204388,37.6217554,-119.68964709999999,M_3711919_SE_11_060_20200805,3000485
140,M_3711919_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°39'22.53""N","119°43'07.59""W","37°41'21.07""N","119°45'16.82""W","37°41'26.84""N","119°41'07.21""W","37°37'23.94""N","119°40'58.46""W","37°37'18.19""N","119°45'07.85""W",37.6562583,-119.71877490000001,37.689186,-119.7546722,37.6907888,-119.685336,37.6233166,-119.6829054,37.621719299999995,-119.7521805,M_3711919_SW_11_060_20200805,3000486
141,M_3711920_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°43'07.55""N","119°35'37.50""W","37°45'06.25""N","119°37'46.29""W","37°45'11.73""N","119°33'37.18""W","37°41'08.81""N","119°33'28.82""W","37°41'03.34""N","119°37'37.70""W",37.7187638,-119.5937499,37.7517361,-119.6295249,37.7532583,-119.5603277,37.6857805,-119.5580055,37.684261,-119.6271388,M_3711920_NW_11_060_20200805,3000488
142,M_3711920_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°39'22.55""N","119°35'37.62""W","37°41'21.24""N","119°37'46.42""W","37°41'26.73""N","119°33'37.27""W","37°37'23.81""N","119°33'28.93""W","37°37'18.33""N","119°37'37.85""W",37.6562638,-119.59378329999998,37.6892333,-119.62956100000001,37.6907583,-119.5603527,37.6232804,-119.55803610000001,37.6217582,-119.6271804,M_3711920_SW_11_060_20200805,3000490
143,M_3711927_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°35'37.60""N","119°39'22.55""W","37°37'36.22""N","119°41'31.45""W","37°37'41.84""N","119°37'22.28""W","37°33'38.93""N","119°37'13.75""W","37°33'33.32""N","119°41'22.70""W",37.5937777,-119.6562638,37.6267277,-119.69206940000001,37.6282888,-119.6228554,37.5608138,-119.62048600000001,37.5592555,-119.6896388,M_3711927_NE_11_060_20200805,3000515
144,M_3711927_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°35'37.53""N","119°43'07.58""W","37°37'36.08""N","119°45'16.83""W","37°37'41.84""N","119°41'07.18""W","37°33'38.94""N","119°40'58.45""W","37°33'33.19""N","119°45'07.87""W",37.5937583,-119.7187721,37.6266888,-119.754675,37.6282888,-119.6853277,37.5608166,-119.6829027,37.559219399999996,-119.7521861,M_3711927_NW_11_060_20200805,3000516
145,M_3811959_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°05'37.55""N","119°39'22.48""W","38°07'36.15""N","119°41'31.69""W","38°07'41.80""N","119°37'22.06""W","38°03'38.91""N","119°37'13.38""W","38°03'33.27""N","119°41'22.78""W",38.0937638,-119.65624440000002,38.1267082,-119.692136,38.1282777,-119.6227943,38.0608083,-119.62038319999999,38.0592416,-119.68966100000002,M_3811959_NE_11_060_20200805,2996975
146,M_3811959_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°05'37.56""N","119°43'07.57""W","38°07'36.18""N","119°45'16.88""W","38°07'41.97""N","119°41'07.27""W","38°03'38.89""N","119°40'58.37""W","38°03'33.12""N","119°45'07.76""W",38.0937666,-119.71876929999999,38.1267166,-119.7546888,38.1283249,-119.6853527,38.0608027,-119.6828804,38.0592,-119.75215549999999,M_3811959_NW_11_060_20200805,2996976
147,M_3811959_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°01'52.56""N","119°39'22.59""W","38°03'51.16""N","119°41'31.81""W","38°03'56.81""N","119°37'22.14""W","37°59'53.92""N","119°37'13.48""W","37°59'48.28""N","119°41'22.92""W",38.0312666,-119.656275,38.0642111,-119.69216940000001,38.0657805,-119.6228166,37.998311,-119.620411,37.9967444,-119.68969990000001,M_3811959_SE_11_060_20200805,2996977
148,M_3811959_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°01'52.58""N","119°43'07.48""W","38°03'51.20""N","119°45'16.81""W","38°03'56.98""N","119°41'07.16""W","37°59'53.90""N","119°40'58.28""W","37°59'48.14""N","119°45'07.70""W",38.0312721,-119.7187443,38.0642222,-119.75466940000001,38.0658277,-119.6853221,37.9983055,-119.6828554,37.9967055,-119.7521388,M_3811959_SW_11_060_20200805,2996978
149,M_3811960_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°05'37.52""N","119°35'37.51""W","38°07'36.20""N","119°37'46.50""W","38°07'41.71""N","119°33'37.11""W","38°03'38.80""N","119°33'28.63""W","38°03'33.30""N","119°37'37.80""W",38.0937555,-119.5937527,38.1267221,-119.6295832,38.1282527,-119.56030829999999,38.0607777,-119.5579527,38.05925,-119.6271666,M_3811960_NW_11_060_20200805,2996980
150,M_3811960_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"38°01'52.53""N","119°35'37.56""W","38°03'51.21""N","119°37'46.56""W","38°03'56.72""N","119°33'37.13""W","37°59'53.81""N","119°33'28.68""W","37°59'48.31""N","119°37'37.88""W",38.0312582,-119.5937666,38.064225,-119.6295999,38.0657555,-119.5603138,37.9982805,-119.5579666,37.9967527,-119.6271888,M_3811960_SW_11_060_20200805,2996982
151,M_4307050_SW_19_060_20181016,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/16,"43°09'22.51""N","70°50'37.56""W","43°11'24.39""N","70°52'50.48""W","43°11'28.56""N","70°48'32.10""W","43°07'20.58""N","70°48'24.78""W","43°07'16.42""N","70°52'42.88""W",43.1562527,-70.8437666,43.1901083,-70.88068879999999,43.191266600000006,-70.8089166,43.12238320000001,-70.8068833,43.1212277,-70.8785777,M_4307050_SW_19_060_20181016,2836434
152,M_4307058_NW_19_060_20181016,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/16,"43°05'37.51""N","70°50'37.56""W","43°07'39.40""N","70°52'50.46""W","43°07'43.57""N","70°48'32.10""W","43°03'35.58""N","70°48'24.80""W","43°03'31.42""N","70°52'42.87""W",43.0937527,-70.8437666,43.127611,-70.8806832,43.128769299999995,-70.8089166,43.059883299999996,-70.8068888,43.0587277,-70.8785749,M_4307058_NW_19_060_20181016,2836435
153,M_4407001_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°54'21.65""W","44°56'26.15""N","70°56'34.81""W","44°56'30.46""N","70°52'16.75""W","44°52'20.62""N","70°52'08.65""W","44°52'16.32""N","70°56'26.40""W",44.9065027,-70.9060138,44.940597100000005,-70.9430027,44.9417944,-70.8713193,44.872394299999996,-70.86906929999999,44.8711999,-70.9406666,M_4407001_SE_19_060_20181005,2833682
154,M_4407001_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°58'06.66""W","44°56'26.13""N","71°00'21.88""W","44°56'30.65""N","70°55'59.97""W","44°52'20.64""N","70°55'51.59""W","44°52'16.13""N","71°00'13.19""W",44.9065027,-70.9685166,44.940591600000005,-71.0060777,44.941847100000004,-70.9333249,44.8723999,-70.93099709999998,44.8711471,-71.0036638,M_4407001_SW_19_060_20181005,2833683
155,M_4407002_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°46'51.64""W","45°00'09.38""N","70°49'04.22""W","45°00'13.40""N","70°44'46.69""W","44°56'07.39""N","70°44'39.22""W","44°56'03.38""N","70°48'56.45""W",44.9690027,-70.78101099999999,45.0026055,-70.81783879999999,45.0037222,-70.7463027,44.935386,-70.7442277,44.9342721,-70.8156805,M_4407002_NE_19_060_20181005,2833684
156,M_4407002_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°50'36.65""W","45°00'09.36""N","70°52'51.28""W","45°00'13.59""N","70°48'29.90""W","44°56'07.41""N","70°48'22.17""W","44°56'03.19""N","70°52'43.24""W",44.9690027,-70.8435138,45.0026,-70.880911,45.003775,-70.8083055,44.9353916,-70.80615829999999,44.934219399999996,-70.8786777,M_4407002_NW_19_060_20181005,2833685
157,M_4407002_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°46'51.65""W","44°56'26.18""N","70°49'04.31""W","44°56'30.20""N","70°44'46.70""W","44°52'20.59""N","70°44'39.15""W","44°52'16.58""N","70°48'56.45""W",44.9065027,-70.7810138,44.9406055,-70.8178638,44.9417221,-70.7463055,44.872386,-70.7442083,44.8712721,-70.8156805,M_4407002_SE_19_060_20181005,2833686
158,M_4407002_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°50'36.64""W","44°56'26.16""N","70°52'51.36""W","44°56'30.38""N","70°48'29.92""W","44°52'20.61""N","70°48'22.09""W","44°52'16.39""N","70°52'43.21""W",44.9065027,-70.84351099999999,44.9405999,-70.8809332,44.9417721,-70.8083111,44.8723916,-70.80613609999999,44.8712193,-70.8786693,M_4407002_SW_19_060_20181005,2833687
159,M_4407003_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°39'21.63""W","45°00'09.41""N","70°41'33.70""W","45°00'13.14""N","70°37'16.65""W","44°56'07.36""N","70°37'09.72""W","44°56'03.64""N","70°41'26.47""W",44.9690027,-70.6560083,45.0026138,-70.69269440000001,45.00365,-70.62129159999999,44.935377700000004,-70.61936659999999,44.93434439999999,-70.690686,M_4407003_NE_19_060_20181005,2833688
160,M_4407003_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°43'06.65""W","45°00'09.40""N","70°45'20.77""W","45°00'13.33""N","70°40'59.89""W","44°56'07.37""N","70°40'52.69""W","44°56'03.45""N","70°45'13.27""W",44.9690027,-70.7185138,45.0026111,-70.7557694,45.0037027,-70.6833027,44.9353805,-70.6813027,44.9342916,-70.7536861,M_4407003_NW_19_060_20181005,2833689
161,M_4407003_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°39'21.64""W","44°56'26.21""N","70°41'33.79""W","44°56'29.94""N","70°37'16.66""W","44°52'20.57""N","70°37'09.65""W","44°52'16.84""N","70°41'26.47""W",44.9065027,-70.65601109999999,44.940613799999994,-70.6927194,44.9416499,-70.6212943,44.8723804,-70.61934709999998,44.8713443,-70.690686,M_4407003_SE_19_060_20181005,2833690
162,M_4407003_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°43'06.65""W","44°56'26.20""N","70°45'20.86""W","44°56'30.13""N","70°40'59.87""W","44°52'20.57""N","70°40'52.59""W","44°52'16.65""N","70°45'13.26""W",44.9065027,-70.7185138,44.940611,-70.7557944,44.9417027,-70.68329709999999,44.8723804,-70.6812749,44.8712916,-70.75368329999999,M_4407003_SW_19_060_20181005,2833691
163,M_4407004_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°31'51.64""W","45°00'09.44""N","70°34'03.21""W","45°00'12.89""N","70°29'46.61""W","44°56'07.33""N","70°29'40.22""W","44°56'03.90""N","70°33'56.53""W",44.9690027,-70.53101099999999,45.0026222,-70.56755820000001,45.0035805,-70.49628050000001,44.9353694,-70.4945055,44.934416600000006,-70.5657027,M_4407004_NE_19_060_20181005,2833692
164,M_4407004_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°58'08.41""N","70°35'36.64""W","45°00'09.43""N","70°37'50.25""W","45°00'13.07""N","70°33'29.85""W","44°56'07.35""N","70°33'23.19""W","44°56'03.72""N","70°37'43.29""W",44.9690027,-70.59351099999999,45.00261939999999,-70.6306249,45.0036305,-70.55829159999999,44.9353749,-70.5564416,44.934366600000004,-70.6286916,M_4407004_NW_19_060_20181005,2833693
165,M_4407004_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°31'51.64""W","44°56'26.24""N","70°34'03.27""W","44°56'29.68""N","70°29'46.64""W","44°52'20.53""N","70°29'40.17""W","44°52'17.10""N","70°33'56.50""W",44.9065027,-70.53101099999999,44.9406221,-70.56757490000001,44.9415777,-70.49628879999999,44.872369299999995,-70.4944916,44.8714166,-70.5656944,M_4407004_SE_19_060_20181005,2833694
166,M_4407004_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°54'23.41""N","70°35'36.65""W","44°56'26.23""N","70°37'50.34""W","44°56'29.87""N","70°33'29.85""W","44°52'20.55""N","70°33'23.12""W","44°52'16.92""N","70°37'43.29""W",44.9065027,-70.5935138,44.940619399999996,-70.63064990000001,44.9416305,-70.55829159999999,44.872374900000004,-70.5564222,44.8713666,-70.6286916,M_4407004_SW_19_060_20181005,2833695
167,M_4407009_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°54'21.64""W","44°52'39.35""N","70°56'34.66""W","44°52'43.66""N","70°52'16.75""W","44°48'37.41""N","70°52'08.78""W","44°48'33.11""N","70°56'26.39""W",44.8440027,-70.90601109999999,44.8775971,-70.942961,44.878794299999996,-70.8713193,44.8103916,-70.8691054,44.8091972,-70.9406638,M_4407009_NE_19_060_20181005,2833712
168,M_4407009_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°58'06.64""W","44°52'39.34""N","71°00'21.70""W","44°52'43.85""N","70°55'59.97""W","44°48'37.43""N","70°55'51.73""W","44°48'32.93""N","71°00'13.15""W",44.8440027,-70.96851099999999,44.8775943,-71.0060277,44.8788471,-70.9333249,44.810397200000004,-70.93103599999999,44.8091472,-71.0036527,M_4407009_NW_19_060_20181005,2833713
169,M_4407009_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.41""N","70°54'21.65""W","44°48'56.15""N","70°56'34.76""W","44°49'00.46""N","70°52'16.77""W","44°44'50.63""N","70°52'08.70""W","44°44'46.33""N","70°56'26.38""W",44.7815027,-70.9060138,44.8155972,-70.9429888,44.8167943,-70.8713249,44.7473971,-70.8690832,44.7462027,-70.94066099999999,M_4407009_SE_19_060_20181005,2833714
170,M_4407009_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.40""N","70°58'06.64""W","44°48'56.13""N","71°00'21.80""W","44°49'00.65""N","70°55'59.99""W","44°44'50.63""N","70°55'51.65""W","44°44'46.12""N","71°00'13.14""W",44.7814999,-70.96851099999999,44.815591600000005,-71.0060555,44.816847100000004,-70.9333304,44.7473971,-70.93101379999999,44.7461444,-71.00365,M_4407009_SW_19_060_20181005,2833715
171,M_4407010_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°46'51.66""W","44°52'39.39""N","70°49'04.17""W","44°52'43.40""N","70°44'46.73""W","44°48'37.39""N","70°44'39.30""W","44°48'33.38""N","70°48'56.43""W",44.8440027,-70.7810166,44.877608200000005,-70.8178249,44.878722100000005,-70.7463138,44.8103861,-70.7442499,44.8092722,-70.815675,M_4407010_NE_19_060_20181005,2833716
172,M_4407010_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°50'36.65""W","44°52'39.36""N","70°52'51.21""W","44°52'43.58""N","70°48'29.95""W","44°48'37.40""N","70°48'22.25""W","44°48'33.19""N","70°52'43.20""W",44.8440027,-70.8435138,44.8775999,-70.8808916,44.8787721,-70.8083194,44.8103888,-70.80618050000001,44.809219399999996,-70.8786666,M_4407010_NW_19_060_20181005,2833717
173,M_4407010_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.40""N","70°46'51.65""W","44°48'56.18""N","70°49'04.25""W","44°49'00.20""N","70°44'46.73""W","44°44'50.58""N","70°44'39.21""W","44°44'46.57""N","70°48'56.42""W",44.7814999,-70.7810138,44.8156055,-70.8178471,44.8167221,-70.7463138,44.747383299999996,-70.7442249,44.746269399999996,-70.81567220000001,M_4407010_SE_19_060_20181005,2833718
174,M_4407010_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.40""N","70°50'36.65""W","44°48'56.16""N","70°52'51.29""W","44°49'00.38""N","70°48'29.96""W","44°44'50.60""N","70°48'22.17""W","44°44'46.39""N","70°52'43.19""W",44.7814999,-70.8435138,44.8156,-70.88091379999999,44.8167721,-70.8083222,44.747388799999996,-70.80615829999999,44.746219399999994,-70.8786638,M_4407010_SW_19_060_20181005,2833719
175,M_4407011_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°39'21.64""W","44°52'39.41""N","70°41'33.64""W","44°52'43.14""N","70°37'16.68""W","44°48'37.36""N","70°37'09.79""W","44°48'33.64""N","70°41'26.45""W",44.8440027,-70.65601109999999,44.8776138,-70.6926777,44.8786499,-70.62129990000001,44.810377700000004,-70.61938599999999,44.80934439999999,-70.6906805,M_4407011_NE_19_060_20181005,2833720
176,M_4407011_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°43'06.65""W","44°52'39.40""N","70°45'20.71""W","44°52'43.33""N","70°40'59.90""W","44°48'37.36""N","70°40'52.74""W","44°48'33.44""N","70°45'13.24""W",44.8440027,-70.7185138,44.877611,-70.7557527,44.8787027,-70.6833054,44.810377700000004,-70.6813166,44.8092888,-70.7536777,M_4407011_NW_19_060_20181005,2833721
177,M_4407011_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.40""N","70°39'21.65""W","44°48'56.20""N","70°41'33.72""W","44°48'59.93""N","70°37'16.70""W","44°44'50.55""N","70°37'09.73""W","44°44'46.83""N","70°41'26.44""W",44.7814999,-70.6560138,44.815611100000005,-70.69269990000001,44.8166472,-70.6213054,44.747374900000004,-70.6193693,44.7463416,-70.6906777,M_4407011_SE_19_060_20181005,2833722
178,M_4407011_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.41""N","70°43'06.64""W","44°48'56.20""N","70°45'20.79""W","44°49'00.13""N","70°40'59.90""W","44°44'50.58""N","70°40'52.66""W","44°44'46.66""N","70°45'13.23""W",44.7815027,-70.71851099999999,44.815611100000005,-70.755775,44.8167027,-70.6833054,44.747383299999996,-70.68129429999999,44.7462944,-70.753675,M_4407011_SW_19_060_20181005,2833723
179,M_4407012_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°31'51.64""W","44°52'39.44""N","70°34'03.15""W","44°52'42.89""N","70°29'46.63""W","44°48'37.32""N","70°29'40.28""W","44°48'33.89""N","70°33'56.49""W",44.8440027,-70.53101099999999,44.8776221,-70.5675416,44.8785804,-70.496286,44.8103666,-70.49452209999998,44.809413799999994,-70.5656916,M_4407012_NE_19_060_20181005,2833724
